Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Japan,Maize,2017,26927.0,1496.2,52248.0,11.66
Japan,Maize,2018,26702.0,1810.3,52332.0,12.25
Japan,Maize,2019,26834.0,1554.5,51970.0,12.42
Japan,Maize,2020,26929.0,1785.3,48889.0,12.43
Japan,Maize,2021,26824.0,1796.7,48783.0,12.45
Japan,Maize,2022,26863.0,1585.4,50320.0,12.42
Japan,Maize,2023,26872.0,1636.7,45574.0,12.99
Japan,Potatoes,1990,306736.0,1759.7,79821.0,12.29
Japan,Potatoes,1991,322809.0,1797.8,79821.0,11.66
Japan,Potatoes,1992,313645.0,1518.4,79821.0,11.37
Japan,Potatoes,1993,304856.0,1928.2,79821.0,10.87
Japan,Potatoes,1994,312107.0,1188.1,79821.0,12.12
Japan,Potatoes,1995,323558.0,1484.8,79821.0,11.35
Japan,Potatoes,1996,299709.0,1370.4,79821.0,10.97
Japan,Potatoes,1997,308925.0,1595.3,79821.0,11.63
Japan,Potatoes,1998,307608.0,1922.3,79821.0,12.23
Japan,Potatoes,1999,303275.0,1723.5,79821.0,11.99
Japan,Potatoes,2000,306342.0,1516.1,79821.0,11.8
Japan,Potatoes,2001,318172.0,1539.7,78735.0,11.49
Japan,Potatoes,2002,334130.0,1546.2,70263.0,11.77
Japan,Potatoes,2003,332466.0,1724.1,67870.0,11.45
Japan,Potatoes,2004,330734.0,1685.4,64689.0,12.38
Japan,Potatoes,2005,316341.0,1359.5,63830.0,11.48
Japan,Potatoes,2006,304273.0,1811.7,65248.0,11.68
Japan,Potatoes,2007,340000.0,1436.6,61164.0,12.13
Japan,Potatoes,2008,323086.0,1490.2,58750.0,11.81
Japan,Potatoes,2009,295909.0,1671.8,60971.0,11.88
Japan,Potatoes,2010,277576.0,1774.2,55576.0,12.15
Japan,Potatoes,2011,294691.0,1737.3,51796.0,11.69
Japan,Potatoes,2012,307882.0,1728.9,54716.0,11.49
Japan,Potatoes,2013,302133.0,1690.8,52794.0,11.9
Japan,Potatoes,2014,313665.0,1715.6,53544.0,11.66
Japan,Potatoes,2015,315550.0,1801.1,54171.0,12.19
Japan,Potatoes,2016,284845.0,1831.6,51006.0,12.3
Japan,Potatoes,2017,310233.0,1496.2,52248.0,11.66
Japan,Potatoes,2018,295425.0,1810.3,52332.0,12.25
Japan,Potatoes,2019,322446.0,1554.5,51970.0,12.42
Japan,Potatoes,2020,306676.0,1785.3,48889.0,12.43
Japan,Potatoes,2021,306770.0,1796.7,48783.0,12.45
Japan,Potatoes,2022,319748.0,1585.4,50320.0,12.42
Japan,Potatoes,2023,332022.0,1636.7,45574.0,12.99
Japan,"Rice, paddy",1990,63279.0,1759.7,79821.0,12.29
Japan,"Rice, paddy",1991,58590.0,1797.8,79821.0,11.66
Japan,"Rice, paddy",1992,62754.0,1518.4,79821.0,11.37
Japan,"Rice, paddy",1993,45783.0,1928.2,79821.0,10.87
Japan,"Rice, paddy",1994,67703.0,1188.1,79821.0,12.12
Japan,"Rice, paddy",1995,63432.0,1484.8,79821.0,11.35
Japan,"Rice, paddy",1996,65402.0,1370.4,79821.0,10.97
Japan,"Rice, paddy",1997,64163.0,1595.3,79821.0,11.63
Japan,"Rice, paddy",1998,62188.0,1922.3,79821.0,12.23
Japan,"Rice, paddy",1999,64143.0,1723.5,79821.0,11.99
Japan,"Rice, paddy",2000,67023.0,1516.1,79821.0,11.8
Japan,"Rice, paddy",2001,66354.0,1539.7,78735.0,11.49
Japan,"Rice, paddy",2002,65823.0,1546.2,70263.0,11.77
Japan,"Rice, paddy",2003,58498.0,1724.1,67870.0,11.45
Japan,"Rice, paddy",2004,64150.0,1685.4,64689.0,12.38
Japan,"Rice, paddy",2005,66483.0,1359.5,63830.0,11.48
Japan,"Rice, paddy",2006,63359.0,1811.7,65248.0,11.68
Japan,"Rice, paddy",2007,65111.0,1436.6,61164.0,12.13
Japan,"Rice, paddy",2008,67786.0,1490.2,58750.0,11.81
Japan,"Rice, paddy",2009,65222.0,1671.8,60971.0,11.88
Japan,"Rice, paddy",2010,65076.0,1774.2,55576.0,12.15
Japan,"Rice, paddy",2011,66462.0,1737.3,51796.0,11.69
Japan,"Rice, paddy",2012,68632.0,1728.9,54716.0,11.49
Japan,"Rice, paddy",2013,69315.0,1690.8,52794.0,11.9
Japan,"Rice, paddy",2014,69801.0,1715.6,53544.0,11.66
Japan,"Rice, paddy",2015,68754.0,1801.1,54171.0,12.19
Japan,"Rice, paddy",2016,69643.0,1831.6,51006.0,12.3
Japan,"Rice, paddy",2017,69216.0,1496.2,52248.0,11.66
Japan,"Rice, paddy",2018,68413.0,1810.3,52332.0,12.25
Japan,"Rice, paddy",2019,68345.0,1554.5,51970.0,12.42
Japan,"Rice, paddy",2020,68315.0,1785.3,48889.0,12.43
Japan,"Rice, paddy",2021,69876.0,1796.7,48783.0,12.45
Japan,"Rice, paddy",2022,69790.0,1585.4,50320.0,12.42
Japan,"Rice, paddy",2023,68565.0,1636.7,45574.0,12.99
Japan,Soybeans,1990,15106.0,1759.7,79821.0,12.29
Japan,Soybeans,1991,14013.0,1797.8,79821.0,11.66
Japan,Soybeans,1992,17116.0,1518.4,79821.0,11.37
Japan,Soybeans,1993,11510.0,1928.2,79821.0,10.87
Japan,Soybeans,1994,16223.0,1188.1,79821.0,12.12
Japan,Soybeans,1995,17347.0,1484.8,79821.0,11.35
Japan,Soybeans,1996,18093.0,1370.4,79821.0,10.97
Japan,Soybeans,1997,17380.0,1595.3,79821.0,11.63
Japan,Soybeans,1998,14495.0,1922.3,79821.0,12.23
Japan,Soybeans,1999,17301.0,1723.5,79821.0,11.99
Japan,Soybeans,2000,19184.0,1516.1,79821.0,11.8
Japan,Soybeans,2001,20195.0,1539.7,78735.0,11.49
Japan,Soybeans,2002,18025.0,1546.2,70263.0,11.77
Japan,Soybeans,2003,15286.0,1724.1,67870.0,11.45
Japan,Soybeans,2004,11930.0,1685.4,64689.0,12.38
Japan,Soybeans,2005,16791.0,1359.5,63830.0,11.48
Japan,Soybeans,2006,16129.0,1811.7,65248.0,11.68
Japan,Soybeans,2007,16392.0,1436.6,61164.0,12.13
Japan,Soybeans,2008,17791.0,1490.2,58750.0,11.81
Japan,Soybeans,2009,15812.0,1671.8,60971.0,11.88
Japan,Soybeans,2010,16158.0,1774.2,55576.0,12.15
Japan,Soybeans,2011,16006.0,1737.3,51796.0,11.69
Japan,Soybeans,2012,17994.0,1728.9,54716.0,11.49
Japan,Soybeans,2013,15520.0,1690.8,52794.0,11.9
Japan,Soybeans,2014,17614.0,1715.6,53544.0,11.66
Japan,Soybeans,2015,17120.0,1801.1,54171.0,12.19
Japan,Soybeans,2016,15867.0,1831.6,51006.0,12.3
Japan,Soybeans,2017,16844.0,1496.2,52248.0,11.66
Japan,Soybeans,2018,14413.0,1810.3,52332.0,12.25
Japan,Soybeans,2019,15178.0,1554.5,51970.0,12.42
Japan,Soybeans,2020,15448.0,1785.3,48889.0,12.43
Japan,Soybeans,2021,16860.0,1796.7,48783.0,12.45
Japan,Soybeans,2022,16016.0,1585.4,50320.0,12.42
Japan,Soybeans,2023,16858.0,1636.7,45574.0,12.99
Japan,Sweet potatoes,1990,231353.0,1759.7,79821.0,12.29
Japan,Sweet potatoes,1991,205631.0,1797.8,79821.0,11.66
Japan,Sweet potatoes,1992,235027.0,1518.4,79821.0,11.37
Japan,Sweet potatoes,1993,194906.0,1928.2,79821.0,10.87
Japan,Sweet potatoes,1994,246394.0,1188.1,79821.0,12.12
Japan,Sweet potatoes,1995,241020.0,1484.8,79821.0,11.35
Japan,Sweet potatoes,1996,233474.0,1370.4,79821.0,10.97
Japan,Sweet potatoes,1997,243011.0,1595.3,79821.0,11.63
Japan,Sweet potatoes,1998,249781.0,1922.3,79821.0,12.23
Japan,Sweet potatoes,1999,226517.0,1723.5,79821.0,11.99
Japan,Sweet potatoes,2000,247327.0,1516.1,79821.0,11.8
Japan,Sweet potatoes,2001,251300.0,1539.7,78735.0,11.49
Japan,Sweet potatoes,2002,254321.0,1546.2,70263.0,11.77
Japan,Sweet potatoes,2003,237053.0,1724.1,67870.0,11.45
Japan,Sweet potatoes,2004,250372.0,1685.4,64689.0,12.38
Japan,Sweet potatoes,2005,258088.0,1359.5,63830.0,11.48
Japan,Sweet potatoes,2006,242377.0,1811.7,65248.0,11.68
Japan,Sweet potatoes,2007,237936.0,1436.6,61164.0,12.13
Japan,Sweet potatoes,2008,248403.0,1490.2,58750.0,11.81
Japan,Sweet potatoes,2009,253333.0,1671.8,60971.0,11.88
Japan,Sweet potatoes,2010,217531.0,1774.2,55576.0,12.15
Japan,Sweet potatoes,2011,227738.0,1737.3,51796.0,11.69
Japan,Sweet potatoes,2012,225747.0,1728.9,54716.0,11.49
Japan,Sweet potatoes,2013,244119.0,1690.8,52794.0,11.9
Japan,Sweet potatoes,2014,233289.0,1715.6,53544.0,11.66
Japan,Sweet potatoes,2015,222459.0,1801.1,54171.0,12.19
Japan,Sweet potatoes,2016,239083.0,1831.6,51006.0,12.3
Japan,Sweet potatoes,2017,226713.0,1496.2,52248.0,11.66
Japan,Sweet potatoes,2018,223109.0,1810.3,52332.0,12.25
Japan,Sweet potatoes,2019,218280.0,1554.5,51970.0,12.42
Japan,Sweet potatoes,2020,207734.0,1785.3,48889.0,12.43
Japan,Sweet potatoes,2021,207377.0,1796.7,48783.0,12.45
Japan,Sweet potatoes,2022,220031.0,1585.4,50320.0,12.42
Japan,Sweet potatoes,2023,223688.0,1636.7,45574.0,12.99
Japan,Wheat,1990,36540.0,1759.7,79821.0,12.29
Japan,Wheat,1991,31797.0,1797.8,79821.0,11.66
Japan,Wheat,1992,35371.0,1518.4,79821.0,11.37
Japan,Wheat,1993,34739.0,1928.2,79821.0,10.87
Japan,Wheat,1994,37182.0,1188.1,79821.0,12.12
Japan,Wheat,1995,29319.0,1484.8,79821.0,11.35
Japan,Wheat,1996,30164.0,1370.4,79821.0,10.97
Japan,Wheat,1997,36387.0,1595.3,79821.0,11.63
Japan,Wheat,1998,35111.0,1922.3,79821.0,12.23
Japan,Wheat,1999,34544.0,1723.5,79821.0,11.99
Japan,Wheat,2000,37607.0,1516.1,79821.0,11.8
Japan,Wheat,2001,35546.0,1539.7,78735.0,11.49
Japan,Wheat,2002,40010.0,1546.2,70263.0,11.77
Japan,Wheat,2003,40335.0,1724.1,67870.0,11.45
Japan,Wheat,2004,40466.0,1685.4,64689.0,12.38
Japan,Wheat,2005,40970.0,1359.5,63830.0,11.48
Japan,Wheat,2006,38351.0,1811.7,65248.0,11.68
Japan,Wheat,2007,43400.0,1436.6,61164.0,12.13
Japan,Wheat,2008,42203.0,1490.2,58750.0,11.81
Japan,Wheat,2009,32367.0,1671.8,60971.0,11.88
Japan,Wheat,2010,27612.0,1774.2,55576.0,12.15
Japan,Wheat,2011,35286.0,1737.3,51796.0,11.69
Japan,Wheat,2012,41004.0,1728.9,54716.0,11.49
Japan,Wheat,2013,38616.0,1690.8,52794.0,11.9
Japan,Wheat,2014,40094.0,1715.6,53544.0,11.66
Japan,Wheat,2015,47114.0,1801.1,54171.0,12.19
Japan,Wheat,2016,36884.0,1831.6,51006.0,12.3
Japan,Wheat,2017,42708.0,1496.2,52248.0,11.66
Japan,Wheat,2018,36097.0,1810.3,52332.0,12.25
Japan,Wheat,2019,49008.0,1554.5,51970.0,12.42
Japan,Wheat,2020,44652.0,1785.3,48889.0,12.43
Japan,Wheat,2021,49864.0,1796.7,48783.0,12.45
Japan,Wheat,2022,43709.0,1585.4,50320.0,12.42
Japan,Wheat,2023,47216.0,1636.7,45574.0,12.99
Japan,Yams,1990,210808.0,1759.7,79821.0,12.29
Japan,Yams,1991,192204.0,1797.8,79821.0,11.66
Japan,Yams,1992,188269.0,1518.4,79821.0,11.37
Japan,Yams,1993,157998.0,1928.2,79821.0,10.87
Japan,Yams,1994,208410.0,1188.1,79821.0,12.12
Japan,Yams,1995,197704.0,1484.8,79821.0,11.35
Japan,Yams,1996,194514.0,1370.4,79821.0,10.97
Japan,Yams,1997,209840.0,1595.3,79821.0,11.63
Japan,Yams,1998,200786.0,1922.3,79821.0,12.23
Japan,Yams,1999,217455.0,1723.5,79821.0,11.99
Japan,Yams,2000,226577.0,1516.1,79821.0,11.8
Japan,Yams,2001,207982.0,1539.7,78735.0,11.49
Japan,Yams,2002,206243.0,1546.2,70263.0,11.77
Japan,Yams,2003,199887.0,1724.1,67870.0,11.45
Japan,Yams,2004,229051.0,1685.4,64689.0,12.38
Japan,Yams,2005,233257.0,1359.5,63830.0,11.48
Japan,Yams,2006,225059.0,1811.7,65248.0,11.68
Japan,Yams,2007,230788.0,1436.6,61164.0,12.13
Japan,Yams,2008,225093.0,1490.2,58750.0,11.81
Japan,Yams,2009,211519.0,1671.8,60971.0,11.88
Japan,Yams,2010,226963.0,1774.2,55576.0,12.15
Japan,Yams,2011,220905.0,1737.3,51796.0,11.69
Japan,Yams,2012,222059.0,1728.9,54716.0,11.49
Japan,Yams,2013,217415.0,1690.8,52794.0,11.9
Japan,Yams,2014,226997.0,1715.6,53544.0,11.66
Japan,Yams,2015,224484.0,1801.1,54171.0,12.19
Japan,Yams,2016,204635.0,1831.6,51006.0,12.3
Japan,Yams,2017,222797.0,1496.2,52248.0,11.66
Japan,Yams,2018,221067.0,1810.3,52332.0,12.25
Japan,Yams,2019,242216.0,1554.5,51970.0,12.42
Japan,Yams,2020,246032.0,1785.3,48889.0,12.43
Japan,Yams,2021,257475.0,1796.7,48783.0,12.45
Japan,Yams,2022,237104.0,1585.4,50320.0,12.42
Japan,Yams,2023,257795.0,1636.7,45574.0,12.99
Jordan,Maize,1990,88905.0,104.7,734.0,18.81
Jordan,Potatoes,1990,316802.0,104.7,734.0,18.81
Jordan,Potatoes,1991,178241.0,160.7,926.0,18.73
Jordan,Potatoes,1992,235046.0,164.2,1365.0,17.67
Jordan,Potatoes,1993,228948.0,99.6,786.0,18.64
Jordan,Potatoes,1994,184246.0,162.4,774.0,19.25
Jordan,Potatoes,1995,192330.0,75.1,761.0,18.89
Jordan,Potatoes,1996,257564.0,104.0,910.0,19.35
Jordan,Potatoes,1997,235587.0,140.3,875.0,18.59
Jordan,Potatoes,1998,219636.0,90.0,845.0,19.8
Jordan,Potatoes,1999,258973.0,64.0,525.0,19.67
Jordan,Potatoes,2000,264293.0,105.6,553.0,19.04
Jordan,Potatoes,2001,269245.0,104.1,1528.0,19.79
Jordan,Potatoes,2002,300782.0,130.4,1568.0,19.66
Jordan,Potatoes,2003,322349.0,140.4,1321.0,19.61
Jordan,Potatoes,2004,365455.0,97.7,737.0,19.43
Jordan,Potatoes,2005,354944.0,95.5,1736.0,19.31
Jordan,Potatoes,2006,303198.0,93.4,1142.0,19.18
Jordan,Potatoes,2007,279052.0,92.3,1351.0,19.43
Jordan,Potatoes,2008,239238.0,69.1,1266.0,19.68
Jordan,Potatoes,2009,312382.0,82.7,1090.0,19.57
Jordan,Potatoes,2010,301761.0,92.7,933.0,21.23
Jordan,Potatoes,2011,367856.0,107.7,1112.0,19.08
Jordan,Potatoes,2012,234470.0,107.1,708.0,19.83
Jordan,Potatoes,2013,303332.0,116.8,1010.0,19.61
Jordan,Potatoes,2014,319430.0,120.3,719.0,19.83
Jordan,Potatoes,2015,259545.0,102.6,666.0,19.76
Jordan,Potatoes,2016,400447.0,107.3,1028.0,20.08
Jordan,Potatoes,2017,388321.0,55.5,1291.0,19.77
Jordan,Potatoes,2018,403113.0,121.6,675.0,20.41
Jordan,Potatoes,2019,378659.0,112.2,662.0,19.84
Jordan,Potatoes,2020,382278.0,145.4,462.0,19.88
Jordan,Potatoes,2021,398568.0,92.8,401.0,20.2
Jordan,Potatoes,2022,361832.0,129.9,525.0,19.63
Jordan,Potatoes,2023,402308.0,143.9,650.0,20.4
Jordan,Sorghum,1994,149500.0,162.4,774.0,19.25
Jordan,Sorghum,1995,151429.0,75.1,761.0,18.89
Jordan,Sorghum,1996,109481.0,104.0,910.0,19.35
Jordan,Sorghum,1997,83514.0,140.3,875.0,18.59
Jordan,Sorghum,1998,30862.0,90.0,845.0,19.8
Jordan,Sorghum,1999,68276.0,64.0,525.0,19.67
Jordan,Sorghum,2000,178182.0,105.6,553.0,19.04
Jordan,Sorghum,2001,212500.0,104.1,1528.0,19.79
Jordan,Sorghum,2002,175000.0,130.4,1568.0,19.66
Jordan,Sorghum,2003,131818.0,140.4,1321.0,19.61
Jordan,Sorghum,2004,215388.0,97.7,737.0,19.43
Jordan,Sorghum,2005,144171.0,95.5,1736.0,19.31
Jordan,Sorghum,2006,137563.0,93.4,1142.0,19.18
Jordan,Sorghum,2007,130658.0,92.3,1351.0,19.43
Jordan,Sorghum,2008,131464.0,69.1,1266.0,19.68
Jordan,Sorghum,2009,150142.0,82.7,1090.0,19.57
Jordan,Sorghum,2010,127380.0,92.7,933.0,21.23
Jordan,Sorghum,2011,252468.0,107.7,1112.0,19.08
Jordan,Sorghum,2012,234636.0,107.1,708.0,19.83
Jordan,Sorghum,2013,184635.0,116.8,1010.0,19.61
Jordan,Sorghum,2014,244763.0,120.3,719.0,19.83
Jordan,Sorghum,2015,251154.0,102.6,666.0,19.76
Jordan,Sorghum,2016,171818.0,107.3,1028.0,20.08
Jordan,Sorghum,2017,200784.0,55.5,1291.0,19.77
Jordan,Sorghum,2018,219359.0,121.6,675.0,20.41
Jordan,Sorghum,2019,174375.0,112.2,662.0,19.84
Jordan,Sorghum,2020,173270.0,145.4,462.0,19.88
Jordan,Sorghum,2021,187295.0,92.8,401.0,20.2
Jordan,Sorghum,2022,199542.0,129.9,525.0,19.63
Jordan,Sorghum,2023,203431.0,143.9,650.0,20.4
Jordan,Wheat,1990,14461.0,104.7,734.0,18.81
Jordan,Wheat,1991,12022.0,160.7,926.0,18.73
Jordan,Wheat,1992,14693.0,164.2,1365.0,17.67
Jordan,Wheat,1993,15195.0,99.6,786.0,18.64
Jordan,Wheat,1994,15767.0,162.4,774.0,19.25
Jordan,Wheat,1995,14414.0,75.1,761.0,18.89
Jordan,Wheat,1996,15054.0,104.0,910.0,19.35
Jordan,Wheat,1997,11018.0,140.3,875.0,18.59
Jordan,Wheat,1998,12476.0,90.0,845.0,19.8
Jordan,Wheat,1999,22633.0,64.0,525.0,19.67
Jordan,Wheat,2000,13971.0,105.6,553.0,19.04
Jordan,Wheat,2001,14345.0,104.1,1528.0,19.79
Jordan,Wheat,2002,13367.0,130.4,1568.0,19.66
Jordan,Wheat,2003,14280.0,140.4,1321.0,19.61
Jordan,Wheat,2004,12273.0,97.7,737.0,19.43
Jordan,Wheat,2005,11731.0,95.5,1736.0,19.31
Jordan,Wheat,2006,8517.0,93.4,1142.0,19.18
Jordan,Wheat,2007,10114.0,92.3,1351.0,19.43
Jordan,Wheat,2008,6290.0,69.1,1266.0,19.68
Jordan,Wheat,2009,7862.0,82.7,1090.0,19.57
Jordan,Wheat,2010,10307.0,92.7,933.0,21.23
Jordan,Wheat,2011,13818.0,107.7,1112.0,19.08
Jordan,Wheat,2012,12391.0,107.1,708.0,19.83
Jordan,Wheat,2013,13339.0,116.8,1010.0,19.61
Jordan,Wheat,2014,11926.0,120.3,719.0,19.83
Jordan,Wheat,2015,9852.0,102.6,666.0,19.76
Jordan,Wheat,2016,12932.0,107.3,1028.0,20.08
Jordan,Wheat,2017,14837.0,55.5,1291.0,19.77
Jordan,Wheat,2018,15045.0,121.6,675.0,20.41
Jordan,Wheat,2019,23925.0,112.2,662.0,19.84
Jordan,Wheat,2020,22375.0,145.4,462.0,19.88
Jordan,Wheat,2021,20973.0,92.8,401.0,20.2
Jordan,Wheat,2022,18917.0,129.9,525.0,19.63
Jordan,Wheat,2023,22045.0,143.9,650.0,20.4
Kazakhstan,Maize,1992,31214.0,267.0,17182.0,6.13
Kazakhstan,Maize,1993,32677.0,306.1,17182.0,5.29
Kazakhstan,Maize,1994,22387.0,260.3,17182.0,5.95
Kazakhstan,Maize,1995,19316.0,209.1,13535.0,7.71
Kazakhstan,Maize,1996,16795.0,215.3,13047.0,5.38
Kazakhstan,Maize,1997,18136.0,230.6,8112.0,7.29
Kazakhstan,Maize,1998,26780.0,242.7,6416.0,6.65
Kazakhstan,Maize,1999,30168.0,257.2,4720.0,7.36
Kazakhstan,Maize,2000,33350.0,267.3,3024.0,7.14
Kazakhstan,Maize,2001,37125.0,269.2,3007.0,7.23
Kazakhstan,Maize,2002,41370.0,296.6,3362.0,7.63
Kazakhstan,Maize,2003,43236.0,286.2,3607.0,6.59
Kazakhstan,Maize,2004,44575.0,272.1,3803.0,7.75
Kazakhstan,Maize,2005,41546.0,234.1,3667.0,7.49
Kazakhstan,Maize,2006,46317.0,259.7,3926.0,7.28
Kazakhstan,Maize,2007,45636.0,249.0,5576.0,7.59
Kazakhstan,Maize,2008,44042.0,221.0,7045.0,7.49
Kazakhstan,Maize,2009,47500.0,270.1,8716.0,6.88
Kazakhstan,Maize,2010,48331.0,238.4,6284.0,7.36
Kazakhstan,Maize,2011,49864.0,258.5,10657.0,6.29
Kazakhstan,Maize,2012,51877.0,233.3,8675.0,6.72
Kazakhstan,Maize,2013,52779.0,296.0,8738.0,8.06
Kazakhstan,Maize,2014,52820.0,250.7,11159.0,6.49
Kazakhstan,Maize,2015,53297.0,296.3,10589.0,7.82
Kazakhstan,Maize,2016,56423.0,328.4,10372.0,7.71
Kazakhstan,Maize,2017,57412.0,241.5,13811.0,7.55
Kazakhstan,Maize,2018,57449.0,252.8,13058.0,6.46
Kazakhstan,Maize,2019,57332.0,237.1,13102.0,7.78
Kazakhstan,Maize,2020,58847.0,236.5,14492.0,8.31
Kazakhstan,Maize,2021,59856.0,223.1,18324.0,7.78
Kazakhstan,Maize,2022,58014.0,254.7,8811.0,8.0
Kazakhstan,Maize,2023,62460.0,260.0,8811.0,8.91
Kazakhstan,Potatoes,1992,105923.0,267.0,17182.0,6.13
Kazakhstan,Potatoes,1993,96200.0,306.1,17182.0,5.29
Kazakhstan,Potatoes,1994,95739.0,260.3,17182.0,5.95
Kazakhstan,Potatoes,1995,84589.0,209.1,13535.0,7.71
Kazakhstan,Potatoes,1996,88347.0,215.3,13047.0,5.38
Kazakhstan,Potatoes,1997,84078.0,230.6,8112.0,7.29
Kazakhstan,Potatoes,1998,76679.0,242.7,6416.0,6.65
Kazakhstan,Potatoes,1999,107532.0,257.2,4720.0,7.36
Kazakhstan,Potatoes,2000,106383.0,267.3,3024.0,7.14
Kazakhstan,Potatoes,2001,132897.0,269.2,3007.0,7.23
Kazakhstan,Potatoes,2002,139278.0,296.6,3362.0,7.63
Kazakhstan,Potatoes,2003,139057.0,286.2,3607.0,6.59
Kazakhstan,Potatoes,2004,134485.0,272.1,3803.0,7.75
Kazakhstan,Potatoes,2005,150135.0,234.1,3667.0,7.49
Kazakhstan,Potatoes,2006,153851.0,259.7,3926.0,7.28
Kazakhstan,Potatoes,2007,155792.0,249.0,5576.0,7.59
Kazakhstan,Potatoes,2008,144356.0,221.0,7045.0,7.49
Kazakhstan,Potatoes,2009,162092.0,270.1,8716.0,6.88
Kazakhstan,Potatoes,2010,220690.0,238.4,6284.0,7.36
Kazakhstan,Potatoes,2011,220000.0,258.5,10657.0,6.29
Kazakhstan,Potatoes,2012,219718.0,233.3,8675.0,6.72
Kazakhstan,Potatoes,2013,219737.0,296.0,8738.0,8.06
Kazakhstan,Potatoes,2014,219231.0,250.7,11159.0,6.49
Kazakhstan,Potatoes,2015,220000.0,296.3,10589.0,7.82
Kazakhstan,Potatoes,2016,218519.0,328.4,10372.0,7.71
Kazakhstan,Potatoes,2017,219753.0,241.5,13811.0,7.55
Kazakhstan,Potatoes,2018,218391.0,252.8,13058.0,6.46
Kazakhstan,Potatoes,2019,217949.0,237.1,13102.0,7.78
Kazakhstan,Potatoes,2020,220871.0,236.5,14492.0,8.31
Kazakhstan,Potatoes,2021,220630.0,223.1,18324.0,7.78
Kazakhstan,Potatoes,2022,219189.0,254.7,8811.0,8.0
Kazakhstan,Potatoes,2023,216182.0,260.0,8811.0,8.91
Kazakhstan,"Rice, paddy",1992,39915.0,267.0,17182.0,6.13
Kazakhstan,"Rice, paddy",1993,36871.0,306.1,17182.0,5.29
Kazakhstan,"Rice, paddy",1994,27937.0,260.3,17182.0,5.95
Kazakhstan,"Rice, paddy",1995,21932.0,209.1,13535.0,7.71
Kazakhstan,"Rice, paddy",1996,26155.0,215.3,13047.0,5.38
Kazakhstan,"Rice, paddy",1997,30765.0,230.6,8112.0,7.29
Kazakhstan,"Rice, paddy",1998,32162.0,242.7,6416.0,6.65
Kazakhstan,"Rice, paddy",1999,28070.0,257.2,4720.0,7.36
Kazakhstan,"Rice, paddy",2000,29723.0,267.3,3024.0,7.14
Kazakhstan,"Rice, paddy",2001,28714.0,269.2,3007.0,7.23
Kazakhstan,"Rice, paddy",2002,30288.0,296.6,3362.0,7.63
Kazakhstan,"Rice, paddy",2003,32696.0,286.2,3607.0,6.59
Kazakhstan,"Rice, paddy",2004,34182.0,272.1,3803.0,7.75
Kazakhstan,"Rice, paddy",2005,33518.0,234.1,3667.0,7.49
Kazakhstan,"Rice, paddy",2006,32966.0,259.7,3926.0,7.28
Kazakhstan,"Rice, paddy",2007,33678.0,249.0,5576.0,7.59
Kazakhstan,"Rice, paddy",2008,33736.0,221.0,7045.0,7.49
Kazakhstan,"Rice, paddy",2009,35323.0,270.1,8716.0,6.88
Kazakhstan,"Rice, paddy",2010,39697.0,238.4,6284.0,7.36
Kazakhstan,"Rice, paddy",2011,37152.0,258.5,10657.0,6.29
Kazakhstan,"Rice, paddy",2012,37712.0,233.3,8675.0,6.72
Kazakhstan,"Rice, paddy",2013,38500.0,296.0,8738.0,8.06
Kazakhstan,"Rice, paddy",2014,39573.0,250.7,11159.0,6.49
Kazakhstan,"Rice, paddy",2015,42756.0,296.3,10589.0,7.82
Kazakhstan,"Rice, paddy",2016,47480.0,328.4,10372.0,7.71
Kazakhstan,"Rice, paddy",2017,46841.0,241.5,13811.0,7.55
Kazakhstan,"Rice, paddy",2018,47590.0,252.8,13058.0,6.46
Kazakhstan,"Rice, paddy",2019,54983.0,237.1,13102.0,7.78
Kazakhstan,"Rice, paddy",2020,54438.0,236.5,14492.0,8.31
Kazakhstan,"Rice, paddy",2021,52132.0,223.1,18324.0,7.78
Kazakhstan,"Rice, paddy",2022,49058.0,254.7,8811.0,8.0
Kazakhstan,"Rice, paddy",2023,48514.0,260.0,8811.0,8.91
Kazakhstan,Sorghum,1992,11765.0,267.0,17182.0,6.13
Kazakhstan,Sorghum,1993,12500.0,306.1,17182.0,5.29
Kazakhstan,Sorghum,1994,12857.0,260.3,17182.0,5.95
Kazakhstan,Sorghum,1995,5000.0,209.1,13535.0,7.71
Kazakhstan,Sorghum,1996,7902.0,215.3,13047.0,5.38
Kazakhstan,Sorghum,1997,6250.0,230.6,8112.0,7.29
Kazakhstan,Sorghum,1998,7692.0,242.7,6416.0,6.65
Kazakhstan,Sorghum,1999,50000.0,257.2,4720.0,7.36
Kazakhstan,Sorghum,2000,65862.0,267.3,3024.0,7.14
Kazakhstan,Sorghum,2001,31915.0,269.2,3007.0,7.23
Kazakhstan,Sorghum,2002,14316.0,296.6,3362.0,7.63
Kazakhstan,Sorghum,2003,5600.0,286.2,3607.0,6.59
Kazakhstan,Sorghum,2004,17500.0,272.1,3803.0,7.75
Kazakhstan,Sorghum,2005,20000.0,234.1,3667.0,7.49
Kazakhstan,Sorghum,2006,24128.0,259.7,3926.0,7.28
Kazakhstan,Sorghum,2007,4800.0,249.0,5576.0,7.59
Kazakhstan,Sorghum,2008,3871.0,221.0,7045.0,7.49
Kazakhstan,Sorghum,2009,5000.0,270.1,8716.0,6.88
